Cliente	Año	Mes	Tiempo
1010	2021	12	318
1010	2021	1	208
1010	2021	1	447
1010	2021	5	72
1010	2021	4	252
1010	2021	3	338
1010	2021	3	382
1010	2021	9	232
1010	2021	2	326
1010	2021	4	405
1010	2021	12	341
1010	2021	4	381
1010	2021	2	166
1010	2021	3	189
1010	2021	2	36
1010	2021	3	307
1010	2021	4	243
1010	2021	10	461
1010	2021	2	365
1010	2021	11	361
1010	2021	11	378
1010	2021	2	48
1010	2021	6	286
1010	2021	7	148
1010	2021	6	427
1010	2021	1	131
1010	2021	4	65
1010	2021	9	187
1010	2021	8	50
1010	2021	5	269
1010	2021	7	432
1010	2021	1	54
1010	2021	4	77
1010	2021	9	24
1010	2021	7	417
1010	2021	12	443
1010	2021	10	363
1010	2021	4	303
1010	2021	1	18
1010	2021	9	214
1010	2021	7	426
1010	2021	10	417
1010	2021	11	240
1010	2021	4	120
1010	2021	3	389
1010	2021	9	109
1010	2021	6	248
1010	2021	3	275
1010	2021	6	299
1010	2021	8	341
1010	2021	6	46
1010	2021	5	58
1010	2021	6	442
1010	2021	7	302
1010	2021	12	281
1010	2021	1	210
1010	2021	8	203
1010	2021	9	41
1010	2021	5	139
1010	2021	12	75
1010	2021	11	417
1010	2021	9	50
1010	2021	8	461
1010	2021	8	300
1010	2021	3	263
1010	2021	5	131
1010	2021	12	324
1010	2021	10	469
1010	2021	9	275
1010	2021	4	358
1010	2021	7	375
1010	2021	4	130
1010	2021	4	217
1010	2021	8	38
1010	2021	11	146
1010	2021	5	422
1010	2021	1	273
1010	2021	12	108
1010	2021	4	406
1010	2021	11	289
1010	2021	9	181
1010	2021	7	205
1010	2021	3	123
1010	2021	1	271
1010	2021	11	393
1010	2021	2	115
1010	2021	5	244
1010	2021	12	112
1010	2021	8	332
1010	2021	1	40
1010	2021	8	258
1010	2021	1	89
1010	2021	1	182
1010	2021	9	248
1010	2021	3	389
1010	2021	2	437
1010	2021	1	22
1010	2021	4	65
1010	2021	4	414
1010	2021	9	179
1010	2021	5	171
1010	2021	3	202
1010	2021	8	164
1010	2021	1	459
1010	2021	1	339
1010	2021	2	179
1010	2021	12	229
1010	2021	7	151
1010	2021	11	353
1010	2021	6	425
1010	2021	6	115
1010	2021	12	419
1010	2021	8	388
1010	2021	3	359
1010	2021	11	98
1010	2021	1	160
1010	2021	5	363
1010	2021	8	399
1010	2021	4	202
1010	2021	6	136
1010	2021	11	96
1010	2021	7	334
1010	2021	4	372
1010	2021	12	182
1010	2021	2	79
1010	2021	6	252
1010	2021	5	423
1010	2021	5	237
1010	2021	8	466
1010	2021	7	280
1010	2021	4	400
1010	2021	2	340
1010	2021	11	254
1010	2021	7	53
1010	2021	6	115
1010	2021	10	48
1010	2021	8	251
1010	2021	9	90
1010	2021	3	89
1010	2021	7	395
1010	2021	2	264
1010	2021	12	203
1010	2021	9	183
1010	2021	8	175
1010	2021	7	93
1010	2021	7	38
1010	2021	10	308
1010	2021	9	48
1010	2021	3	326
1010	2021	3	140
1010	2021	11	358
1010	2021	12	265
1010	2021	2	101
1010	2021	9	447
1010	2021	2	466
1010	2021	10	78
1010	2021	11	329
1010	2021	5	287
1010	2021	4	301
1010	2021	2	386
1010	2021	4	112
1010	2021	12	261
1010	2021	12	18
1010	2021	8	287
1010	2021	12	245
1010	2021	11	364
1010	2021	5	245
1010	2021	3	20
1010	2021	10	282
1010	2021	9	200
1010	2021	7	346
1010	2021	3	61
1010	2021	7	406
1010	2021	3	405
1010	2021	10	432
1010	2021	3	438
1010	2021	2	21
1010	2021	5	54
1010	2021	6	143
1010	2021	10	305
1010	2021	8	439
1010	2021	1	472
1010	2021	4	28
1010	2021	2	424
1010	2021	3	65
1010	2021	7	42
1010	2021	11	437
1010	2021	8	116
1010	2021	5	272
1010	2021	4	187
1010	2021	12	258
1010	2021	12	194
1010	2021	3	60
1010	2021	3	421
1010	2021	1	305
1010	2021	10	209
1010	2021	9	151
1010	2021	1	348
1010	2021	10	155
1010	2021	5	450
1010	2021	12	91
1010	2021	4	203
1010	2021	4	457
1010	2021	2	429
1010	2021	6	341
1010	2021	5	277
1010	2021	1	71
1010	2021	6	173
1010	2021	4	203
1010	2021	11	437
1010	2021	7	293
1010	2021	1	216
1010	2021	12	305
1010	2021	10	456
1010	2021	3	341
1010	2021	2	81
1010	2021	5	201
1010	2021	7	382
1010	2021	3	31
1010	2021	3	435
1010	2021	5	125
1010	2021	11	343
1010	2021	4	160
1010	2021	11	297
1010	2021	6	148
1010	2021	7	48
1010	2021	11	134
1010	2021	9	83
1010	2021	4	218
1010	2021	3	326
1010	2021	8	97
1010	2021	10	329
1010	2021	4	203
1010	2021	1	102
1010	2021	11	71
1010	2021	1	457
1010	2021	7	90
1010	2021	11	336
1010	2021	10	24
1010	2021	1	403
1010	2021	11	42
1010	2021	8	436
1010	2021	12	257
1010	2021	2	243
1010	2021	11	339
1010	2021	3	313
1010	2021	3	214
1010	2021	4	146
1010	2021	8	103
1010	2021	7	55
1010	2021	7	34
1010	2021	5	187
1010	2021	8	70
1010	2021	10	129
1010	2021	1	369
1010	2021	6	93
1010	2021	12	357
1010	2021	1	367
1010	2021	8	267
1010	2021	3	134
1010	2021	11	341
1010	2021	5	257
1010	2021	9	315
1010	2021	6	364
1010	2021	2	16
1010	2021	1	271
1010	2021	7	301
1010	2021	3	428
1010	2021	4	272
1010	2021	3	181
1010	2021	3	182
1010	2021	3	295
1010	2021	1	400
1010	2021	5	274
1010	2021	6	167
1010	2021	6	194
1010	2021	5	464
1010	2021	7	224
1010	2021	11	21
1010	2021	12	49
1010	2021	4	178
1010	2021	1	413
1010	2021	7	435
1010	2021	12	113
1010	2021	9	188
1010	2021	4	458
1010	2021	3	436
1010	2021	6	19
1010	2021	10	457
1010	2021	8	405
1010	2021	1	146
1010	2021	9	56
1010	2021	11	459
1010	2021	11	176
1010	2021	7	394
1010	2021	9	222
1010	2021	12	188
1010	2021	4	292
1010	2021	9	115
1010	2021	7	318
1010	2021	5	151
1010	2021	3	217
1010	2021	2	354
1010	2021	11	232
1010	2021	2	49
1010	2021	5	405
1010	2021	10	41
1010	2021	4	48
1010	2021	3	51
1010	2021	8	297
1010	2021	9	241
1010	2021	12	237
1010	2021	3	388
1010	2021	2	324
1010	2021	2	189
1010	2021	11	72
1010	2021	2	283
1010	2021	8	19
1010	2021	2	389
1010	2021	8	312
1010	2021	1	159
1010	2021	8	85
1010	2021	1	356
1010	2021	3	369
1010	2021	6	212
1010	2021	5	227
1010	2021	5	332
1010	2021	6	144
1010	2021	9	327
1010	2021	6	246
1010	2021	1	41
1010	2021	5	99
1010	2021	3	44
1010	2021	9	452
1010	2021	1	32
1010	2021	12	93
1010	2021	7	438
1010	2021	9	81
1010	2021	11	479
1010	2021	1	155
1010	2021	3	16
1010	2021	2	436
1010	2021	1	82
1010	2021	9	198
1010	2021	9	234
1010	2021	5	142
1010	2021	9	456
1010	2021	2	190
1010	2021	6	338
1010	2021	7	479
1010	2021	11	207
1010	2021	8	46
1010	2021	6	80
1010	2021	1	97
1010	2021	1	424
1010	2021	11	103
1010	2021	5	89
1010	2021	12	218
1010	2021	8	275
1010	2021	7	76
1010	2021	4	454
1010	2021	4	16
1010	2021	9	242
1010	2021	3	43
1010	2021	4	197
1010	2021	7	160
1010	2021	3	416
1010	2021	8	458
1010	2021	12	419
1010	2021	6	243
1010	2021	3	290
1010	2021	4	195
1010	2021	4	469
1010	2021	9	32
1010	2021	11	263
1010	2021	2	188
1010	2021	1	374
1010	2021	6	343
1010	2021	4	455
1010	2021	2	300
1010	2021	2	444
1010	2021	7	387
1010	2021	5	397
1010	2021	3	191
1010	2021	2	211
1010	2021	12	443
1010	2021	6	219
1010	2021	1	468
1010	2021	10	97
1010	2021	2	38
1010	2021	7	152
1010	2021	9	159
1010	2021	2	380
1010	2021	1	170
1010	2021	2	443
1010	2021	4	150
1010	2021	4	128
1010	2021	12	297
1010	2021	1	250
1010	2021	2	411
1010	2021	1	279
1010	2021	10	473
1010	2021	5	315
1010	2021	5	479
1010	2021	6	39
1010	2021	5	363
1010	2021	6	454
1010	2021	4	328
1010	2021	5	60
1010	2021	8	461
1010	2021	10	133
1010	2021	1	135
1010	2021	7	432
1010	2021	12	21
1010	2021	6	228
1010	2021	7	197
1010	2021	5	325
1010	2021	11	379
1010	2021	10	294
1010	2021	7	480
1010	2021	9	152
1010	2021	9	148
1010	2021	10	307
1010	2021	10	298
1010	2021	5	248
1010	2021	4	385
1010	2021	8	369
1010	2021	5	279
1010	2021	12	180
1010	2021	10	373
1010	2021	3	450
1010	2021	3	254
1010	2021	11	174
1010	2021	8	400
1010	2021	1	251
1010	2021	12	385
1010	2021	2	77
1010	2021	4	207
1010	2021	5	404
1010	2021	8	109
1010	2021	10	391
1010	2021	10	231
1010	2021	4	471
1010	2021	2	474
1010	2021	3	36
1010	2021	2	209
1010	2021	8	398
1010	2021	11	99
1010	2021	6	446
1010	2021	2	368
1010	2021	5	435
1010	2021	12	131
1010	2021	9	435
1010	2021	5	357
1010	2021	4	243
1010	2021	7	73
1010	2021	6	136
1010	2021	12	459
1010	2021	8	215
1010	2021	3	175
1010	2021	5	59
1010	2021	5	158
1010	2021	8	124
1010	2021	12	443
1010	2021	1	45
1010	2021	4	202
1010	2021	4	135
1010	2021	8	381
1010	2021	9	165
1010	2021	2	19
1010	2021	2	15
1010	2021	4	300
1010	2021	2	417
1010	2021	10	210
1010	2021	5	324
1010	2021	8	215
1010	2021	10	175
1010	2021	5	196
1010	2021	3	464
1010	2021	10	53
1010	2021	5	24
1010	2021	7	428
1010	2021	12	84
1010	2021	7	432
1010	2021	1	381
1010	2021	9	161
1010	2021	1	200
1010	2021	8	449
1010	2021	9	326
1010	2021	5	202
1010	2021	2	107
1010	2021	12	348
1010	2021	12	180
1010	2021	8	308
1010	2021	11	350
1010	2021	8	343
1010	2021	5	166
1010	2021	4	340
1010	2021	1	84
1010	2021	6	416
1010	2021	10	231
1010	2021	1	223
1010	2021	11	446
1010	2021	7	199
1010	2021	2	60
1010	2021	12	477
1010	2021	11	426
1010	2021	2	323
1010	2021	6	202
1010	2021	5	93
1010	2021	2	333
1010	2021	12	21
1010	2021	3	94
1010	2021	2	401
1010	2021	2	199
1010	2021	11	326
1010	2021	10	20
1010	2021	9	390
1010	2021	5	367
1010	2021	2	237
1010	2021	2	301
1010	2021	4	383
1010	2021	12	68
1010	2021	10	175
1010	2021	9	459
1010	2021	2	188
1010	2021	2	52
1010	2021	5	350
1010	2021	10	237
1010	2021	9	82
1010	2021	8	209
1010	2021	2	256
1010	2021	6	212
1010	2021	8	461
1010	2021	12	279
1010	2021	12	237
1010	2021	3	457
1010	2021	3	346
1010	2021	10	190
1010	2021	1	230
1010	2021	4	201
1010	2021	9	280
1010	2021	10	388
1010	2021	3	428
1010	2021	2	328
1010	2021	5	140
1010	2021	5	313
1010	2021	11	307
1010	2021	2	320
1010	2021	12	370
1010	2021	8	206
1010	2021	6	462
1010	2021	5	75
1010	2021	7	182
1010	2021	1	334
1010	2021	3	86
1010	2021	1	88
1010	2021	12	201
1010	2021	4	94
1010	2021	10	310
1010	2021	2	87
1010	2021	3	105
1010	2021	4	170
1010	2021	1	68
1010	2021	1	403
1010	2021	5	120
1010	2021	2	158
1010	2021	11	298
1010	2021	12	363
1010	2021	10	382
1010	2021	8	195
1010	2021	3	286
1010	2021	6	286
1010	2021	8	369
1010	2021	6	82
1010	2021	5	334
1010	2021	11	58
1010	2021	7	229
1010	2021	9	427
1010	2021	2	107
1010	2021	2	27
1010	2021	7	420
1010	2021	12	230
1010	2021	4	359
1010	2021	5	292
1010	2021	3	341
1010	2021	7	96
1010	2021	11	86
1010	2021	1	343
1010	2021	5	316
1010	2021	5	57
1010	2021	4	406
1010	2021	2	254
1010	2021	4	406
1010	2021	3	350
1010	2021	8	316
1010	2021	4	142
1010	2021	1	17
1010	2021	7	173
1010	2021	7	455
1010	2021	4	51
1010	2021	5	120
1010	2021	8	375
1010	2021	4	461
1010	2021	9	426
1010	2021	10	318
1010	2021	1	299
1010	2021	6	468
1010	2021	4	228
1010	2021	11	467
1010	2021	11	133
1010	2021	11	226
1010	2021	4	17
1010	2021	8	23
1010	2021	9	306
1010	2021	2	59
1010	2021	6	169
1010	2021	1	31
1010	2021	1	413
1010	2021	1	291
1010	2021	4	406
1010	2021	3	323
1010	2021	7	235
1010	2021	1	173
1010	2021	1	467
1010	2021	9	248
1010	2021	9	102
1010	2021	12	115
1010	2021	3	105
1010	2021	11	91
1010	2021	9	366
1010	2021	3	189
1010	2021	11	424
1010	2021	12	180
1010	2021	5	196
1010	2021	5	325
1010	2021	10	125
1010	2021	7	212
1010	2021	2	61
1010	2021	3	172
1010	2021	10	173
1010	2021	9	159
1010	2021	7	444
1010	2021	1	79
1010	2021	4	447
1010	2021	5	258
1010	2021	11	233
1010	2021	4	235
1010	2021	8	310
1010	2021	4	227
1010	2021	10	383
1010	2021	11	455
1010	2021	2	165
1010	2021	8	150
1010	2021	4	137
1010	2021	6	148
1010	2021	7	208
1010	2021	5	217
1010	2021	6	329
1010	2021	9	323
1010	2021	11	292
1010	2021	12	29
1010	2021	6	471
1010	2021	8	86
1010	2021	1	391
1010	2021	8	185
1010	2021	9	266
1010	2021	11	252
1010	2021	8	78
1010	2021	10	39
1010	2021	12	114
1010	2021	4	178
1010	2021	1	240
1010	2021	4	368
1010	2021	9	297
1010	2021	1	268
1010	2021	12	349
1010	2021	1	321
1010	2021	3	341
1010	2021	12	307
1010	2021	2	228
1010	2021	2	260
1010	2021	8	402
1010	2021	2	397
1010	2021	10	32
1010	2021	6	145
1010	2021	3	196
1010	2021	12	314
1010	2021	12	127
1010	2021	6	44
1010	2021	10	239
1010	2021	10	75
1010	2021	8	152
1010	2021	1	422
1010	2021	4	390
1010	2021	12	236
1010	2021	9	465
1010	2021	8	359
1010	2021	6	306
1010	2021	5	196
1010	2021	7	415
1010	2021	6	361
1010	2021	5	254
1010	2021	4	156
1010	2021	4	46
1010	2021	3	224
1010	2021	1	99
1010	2021	6	439
1010	2021	10	339
1010	2021	11	67
1010	2021	12	80
1010	2021	12	101
1010	2021	2	159
1010	2021	6	408
1010	2021	6	139
1010	2021	4	268
1010	2021	3	450
1010	2021	5	108
1010	2021	2	88
1010	2021	12	246
1010	2021	5	275
1010	2021	5	413
1010	2021	1	88
1010	2021	1	312
1010	2021	5	119
1010	2021	2	453
1010	2021	3	418
1010	2021	10	433
1010	2021	9	357
1010	2021	12	123
1010	2021	11	153
1010	2021	11	166
1010	2021	7	137
1010	2021	8	141
1010	2021	9	384
1010	2021	9	171
1010	2021	10	198
1010	2021	5	467
1010	2021	10	113
1010	2021	10	34
1010	2021	3	62
1010	2021	3	218
1010	2021	11	226
1010	2021	5	133
1010	2021	1	393
1010	2021	5	125
1010	2021	8	313
1010	2021	4	35
1010	2021	2	426
1010	2021	6	433
1010	2021	11	271
1010	2021	6	429
1010	2021	1	236
1010	2021	9	427
1010	2021	2	109
1010	2021	8	316
1010	2021	12	348
1010	2021	3	214
1010	2021	12	22
1010	2021	2	102
1010	2021	1	87
1010	2021	8	477
1010	2021	1	55
1010	2021	5	467
1010	2021	1	341
1010	2021	10	417
1010	2021	8	140
1010	2021	8	230
1010	2021	1	174
1010	2021	12	270
1010	2021	3	108
1010	2021	8	317
1010	2021	11	370
1010	2021	8	467
1010	2021	8	125
1010	2021	5	369
1010	2021	3	159
1010	2021	10	462
1010	2021	2	144
1010	2021	10	397
1010	2021	3	104
1010	2021	11	429
1010	2021	8	225
1010	2021	10	22
1010	2021	12	196
1010	2021	10	31
1010	2021	1	97
1010	2021	11	118
1010	2021	11	384
1010	2021	4	61
1010	2021	10	296
1010	2021	5	452
1010	2021	2	408
1010	2021	6	154
1010	2021	9	354
1010	2021	12	186
1010	2021	11	326
1010	2021	10	323
1010	2021	9	211
1010	2021	1	47
1010	2021	5	392
1010	2021	2	206
1010	2021	4	133
1010	2021	6	22
1010	2021	9	67
1010	2021	11	237
1010	2021	7	125
1010	2021	2	284
1010	2021	12	41
1010	2021	9	447
1010	2021	6	136
1010	2021	2	86
1010	2021	9	342
1010	2021	5	426
1010	2021	2	182
1010	2021	4	55
1010	2021	7	301
1010	2021	8	280
1010	2021	5	56
1010	2021	12	287
1010	2021	5	59
1010	2021	7	448
1010	2021	7	444
1010	2021	1	330
1010	2021	10	157
1010	2021	5	379
1010	2021	4	17
1010	2021	12	382
1010	2021	9	313
1010	2021	10	376
1010	2021	9	42
1010	2021	1	397
1010	2021	8	381
1010	2021	8	300
1010	2021	12	259
1010	2021	2	111
1010	2021	6	44
1010	2021	8	118
1010	2021	12	20
1010	2021	8	304
1010	2021	3	266
1010	2021	6	378
1010	2021	7	63
1010	2021	10	73
1010	2021	10	210
1010	2021	12	167
1010	2021	5	208
1010	2021	2	257
1010	2021	2	272
1010	2021	5	293
1010	2021	5	183
1010	2021	11	305
1010	2021	2	317
1010	2021	5	403
1010	2021	10	245
1010	2021	6	101
1010	2021	1	313
1010	2021	12	298
1010	2021	2	384
1010	2021	1	253
1010	2021	2	161
1010	2021	10	256
1010	2021	4	84
1010	2021	11	95
1010	2021	10	198
1010	2021	4	243
1010	2021	9	476
1010	2021	12	88
1010	2021	8	121
1010	2021	4	299
1010	2021	11	233
1010	2021	10	102
1010	2021	4	410
1010	2021	8	191
1010	2021	3	24
1010	2021	9	229
1010	2021	3	476
1010	2021	5	35
1010	2021	11	92
1010	2021	8	258
1010	2021	4	212
1010	2021	2	274
1010	2021	4	387
1010	2021	7	355
1010	2021	11	212
1010	2021	5	140
1010	2021	4	28
1010	2021	3	24
1010	2021	12	201
1010	2021	8	178
1010	2021	4	327
1010	2021	4	165
1010	2021	4	468
1010	2021	11	247
1010	2021	3	431
1010	2021	9	362
1010	2021	7	46
1010	2021	7	379
1010	2021	12	257
1010	2021	12	432
1010	2021	7	252
1010	2021	4	152
1010	2021	6	23
1010	2021	3	120
1010	2021	8	429
1010	2021	9	366
1010	2021	10	306
1010	2021	4	26
1010	2021	8	450
1010	2021	4	48
1010	2021	3	332
1010	2021	11	354
1010	2021	9	334
1010	2021	3	470
1010	2021	12	61
1010	2021	3	167
1010	2021	10	476
1010	2021	11	433
1010	2021	12	265
1010	2021	3	329
1010	2021	9	124
1010	2021	5	106
1010	2021	10	276
1010	2021	4	196
1010	2021	9	423
1010	2021	9	211
1010	2021	10	480
1010	2021	11	312
1010	2021	4	66
1010	2021	4	386
1010	2021	6	324
1010	2021	8	169
1010	2021	2	212
1010	2021	4	270
1010	2021	5	461
1010	2021	11	284
1010	2021	4	387
1010	2021	9	275
1010	2021	10	262
1010	2021	2	417
1010	2021	11	405
1010	2021	4	373
1010	2021	7	375
1010	2021	10	150
1010	2021	10	382
1010	2021	7	108
1010	2021	2	382
1010	2021	2	375
1010	2021	1	235
1010	2021	10	253
1010	2021	7	170
1010	2021	9	75
1010	2021	11	275
1010	2021	11	286
1010	2021	9	125
1010	2021	8	144
1010	2021	12	354
1010	2021	8	343
1010	2021	10	228
1010	2021	6	286
1010	2021	4	193
1010	2021	12	52
1010	2021	11	311
1010	2021	2	364
1010	2021	11	271
1010	2021	12	75
1010	2021	4	84
1010	2021	3	389
1010	2021	8	359
1010	2021	2	169
1010	2021	2	281
1010	2021	10	196
1010	2021	2	431
1010	2021	1	71
1010	2021	10	56
1010	2021	1	430
1010	2021	2	251
1010	2021	9	408
1010	2021	4	164
1010	2021	7	188
1010	2021	1	403
1010	2021	9	416
1010	2021	12	436
1010	2021	7	228
1010	2021	4	188
1010	2021	12	143
1010	2021	10	364
1010	2021	7	174
1010	2021	12	400
1010	2021	11	464
1010	2021	6	99
1010	2021	4	117
1010	2021	12	52
1010	2021	7	282
1010	2021	9	60
1010	2021	9	446
1010	2021	12	154
1010	2021	10	73
1010	2021	6	100
1010	2021	10	35
1010	2021	2	189
1010	2021	8	394
1010	2021	5	271
1010	2021	2	77
1010	2021	6	44
1010	2021	7	318
1010	2021	8	216
1010	2021	9	257
1010	2021	8	253
1010	2021	4	198
1010	2021	4	424
1010	2021	4	103
1010	2021	5	300
1010	2021	12	375
1010	2021	5	408
1010	2021	7	344
1010	2021	3	141
1010	2021	2	403
1010	2021	11	167
1010	2021	6	87
1010	2021	9	381
1010	2021	10	79
1010	2021	8	479
1010	2021	12	302
1010	2021	6	467
1010	2021	4	141
1010	2021	3	251
1010	2021	1	295
1010	2021	4	273
1010	2021	1	76
1010	2021	11	388
1010	2021	6	87
1010	2021	8	254
1010	2021	5	113
1010	2021	2	450
1010	2021	3	253
1010	2021	10	35
1010	2021	9	416
1010	2021	12	330
1010	2021	7	63
1010	2021	10	425
1010	2021	6	258
1010	2021	11	121
1010	2021	4	124
1010	2021	9	366
1010	2021	1	170
1010	2021	11	350
1010	2021	6	204
1010	2021	9	206
1010	2021	4	44
1010	2021	7	116
1010	2021	4	431
1010	2021	7	379
1010	2021	1	212
1010	2021	6	363
1010	2021	2	95
1010	2021	7	442
1010	2021	7	321
1010	2021	7	153
1010	2021	11	241
1010	2021	4	211
1010	2021	8	478
1010	2021	5	116
1010	2021	5	42
1010	2021	5	94
1010	2021	8	256
1010	2021	9	213
1010	2021	6	204
1010	2021	2	338
1010	2021	9	447
1010	2021	6	312
1010	2021	9	19
1010	2021	7	407
1010	2021	12	353
1010	2021	4	80
1010	2021	10	176
1010	2021	12	427
1010	2021	7	370
1010	2021	11	105
1010	2021	7	166
1010	2021	8	152
1010	2021	10	367
1010	2021	5	418
1010	2021	3	182
1010	2021	5	53
1010	2021	9	248
1010	2021	12	390
1010	2021	11	426
1010	2021	6	355
1010	2021	2	182
1010	2021	6	438
1010	2021	4	174
1010	2021	2	89
1010	2021	5	110
1010	2021	3	410
1010	2021	9	443
1010	2021	12	24
1010	2021	2	397
1010	2021	5	66
1010	2021	12	232
1010	2021	8	267
1010	2021	3	131
1010	2021	7	380
1010	2021	8	325
1010	2021	6	185
1010	2021	8	283
1010	2021	7	366
1010	2021	4	162
1010	2021	12	423
1010	2021	12	323
1010	2021	1	204
1010	2021	9	397
1010	2021	5	128
1010	2021	10	342
1010	2021	6	268
1010	2021	8	290
1010	2021	1	455
1010	2021	2	188
1010	2021	5	322
1010	2021	12	256
1010	2021	2	475
1010	2021	6	190
1010	2021	5	339
1010	2021	5	219
1010	2021	3	331
1010	2021	1	336
1010	2021	4	270
1010	2021	10	433
1010	2021	8	155
1010	2021	8	192
1010	2021	6	89
1010	2021	3	65
1010	2021	3	376
1010	2021	5	249
1010	2021	12	211
1010	2021	7	194
1010	2021	12	478
1010	2021	6	180
1010	2021	5	218
1010	2021	9	377
1010	2021	8	425
1010	2021	5	247
1010	2021	1	52
1010	2021	5	467
1010	2021	2	295
1010	2021	1	330
1010	2021	10	309
1010	2021	1	336
1010	2021	4	79
1010	2021	3	27
1010	2021	7	103
1010	2021	12	358
1010	2021	3	360
1010	2021	1	287
1010	2021	7	221
1010	2021	1	120
1010	2021	4	461
1010	2021	12	355
1010	2021	12	18
1010	2021	4	314
1010	2021	10	406
1010	2021	6	202
1010	2021	8	302
1010	2021	8	458
1010	2021	3	312
1010	2021	4	457
1010	2021	7	218
1010	2021	5	24
1010	2021	7	103
1010	2021	8	48
1010	2021	2	351
1010	2021	4	282
1010	2021	8	238
1010	2021	8	455
1010	2021	6	58
1010	2021	2	473
1010	2021	10	454
1010	2021	9	290
1010	2021	5	151
1010	2021	7	168
1010	2021	2	179
1010	2021	2	425
1010	2021	12	131
1010	2021	7	86
1010	2021	5	96
1010	2021	10	109
1010	2021	1	26
1010	2021	8	233
1010	2021	11	322
1010	2021	5	153
1010	2021	2	305
1010	2021	11	223
1010	2021	3	361
1010	2021	9	354
1010	2021	4	193
1010	2021	4	298
1010	2021	3	235
1010	2021	12	241
1010	2021	7	277
1010	2021	6	425
1010	2021	6	77
1010	2021	2	290
1010	2021	10	479
1010	2021	9	288
1010	2021	3	90
1010	2021	4	51
1010	2021	12	393
1010	2021	4	299
1010	2021	2	71
1010	2021	3	465
1010	2021	11	381
1010	2021	10	340
1010	2021	5	137
1010	2021	1	101
1010	2021	10	124
1010	2021	10	24
1010	2021	12	228
1010	2021	10	463
1010	2021	1	390
1010	2021	8	105
1010	2021	8	39
1010	2021	2	290
1010	2021	5	158
1010	2021	4	284
1010	2021	4	412
1010	2021	2	278
1010	2021	3	294
1010	2021	4	187
1010	2021	6	179
1010	2021	6	202
1010	2021	9	382
1010	2021	8	478
1010	2021	1	130
1010	2021	2	261
1010	2021	7	292
1010	2021	9	259
1010	2021	6	63
1010	2021	3	441
1010	2021	2	472
1010	2021	4	393
1010	2021	3	354
1010	2021	6	253
1010	2021	1	124
1010	2021	11	392
1010	2021	11	327
1010	2021	4	130
1010	2021	5	75
1010	2021	4	440
1010	2021	7	126
1010	2021	12	17
1010	2021	10	82
1010	2021	7	286
1010	2021	7	247
1010	2021	5	462
1010	2021	6	100
1010	2021	10	136
1010	2021	1	65
1010	2021	4	361
1010	2021	6	207
1010	2021	1	456
1010	2021	2	40
1010	2021	2	327
1010	2021	2	39
1010	2021	4	426
1010	2021	12	415
1010	2021	10	352
1010	2021	5	444
1010	2021	9	54
1010	2021	12	446
1010	2021	10	235
1010	2021	7	168
1010	2021	10	415
1010	2021	10	335
1010	2021	11	312
1010	2021	10	320
1010	2021	9	298
1010	2021	11	473
1010	2021	10	197
1010	2021	9	353
1010	2021	2	134
1010	2021	7	389
1010	2021	3	16
1010	2021	4	262
1010	2021	4	98
1010	2021	4	417
1010	2021	6	317
1010	2021	12	388
1010	2021	4	154
1010	2021	9	106
1010	2021	5	120
1010	2021	3	169
1010	2021	2	344
1010	2021	9	461
1010	2021	4	250
1010	2021	2	391
1010	2021	5	278
1010	2021	5	78
1010	2021	5	214
1010	2021	12	185
1010	2021	9	261
1010	2021	11	18
1010	2021	2	433
1010	2021	11	128
1010	2021	8	119
1010	2021	6	329
1010	2021	8	196
1010	2021	1	365
1010	2021	1	21
1010	2021	8	312
1010	2021	11	294
1010	2021	10	469
1010	2021	6	388
1010	2021	6	205
1010	2021	4	320
1010	2021	12	75
1010	2021	11	457
1010	2021	5	440
1010	2021	4	212
1010	2021	8	289
1010	2021	2	343
1010	2021	12	180
1010	2021	10	127
1010	2021	5	338
1010	2021	11	247
1010	2021	7	115
1010	2021	7	178
1010	2021	1	278
1010	2021	8	151
1010	2021	10	451
1010	2021	4	193
1010	2021	2	156
1010	2021	6	258
1010	2021	8	164
1010	2021	6	317
1010	2021	7	336
1010	2021	9	110
1010	2021	10	214
1010	2021	12	138
1010	2021	10	420
1010	2021	8	467
1010	2021	3	24
1010	2021	9	328
1010	2021	12	105
1010	2021	4	206
1010	2021	9	473
1010	2021	7	29
1010	2021	5	455
1010	2021	10	152
1010	2021	2	232
1010	2021	10	113
1010	2021	9	153
1010	2021	4	236
1010	2021	10	373
1010	2021	4	97
1010	2021	10	67
1010	2021	7	329
1010	2021	2	434
1010	2021	8	284
1010	2021	3	288
1010	2021	1	144
1010	2021	2	380
1010	2021	12	302
1010	2021	9	212
1010	2021	3	437
1010	2021	11	71
1010	2021	10	229
1010	2021	2	75
1010	2021	11	235
1010	2021	6	268
1010	2021	8	346
1010	2021	5	395
1010	2021	9	335
1010	2021	10	372
1010	2021	8	273
1010	2021	12	87
1010	2021	8	277
1010	2021	10	357
1010	2021	9	235
1010	2021	9	172
1010	2021	12	111
1010	2021	12	154
1010	2021	7	289
1010	2021	2	19
1010	2021	8	198
1010	2021	7	91
1010	2021	7	285
1010	2021	10	441
1010	2021	5	171
1010	2021	8	462
1010	2021	7	229
1010	2021	1	50
1010	2021	7	476
1010	2021	5	142
1010	2021	10	40
1010	2021	2	374
1010	2021	12	209
1010	2021	5	239
1010	2021	11	28
